url,title_version,model_year,mileage,engine,transmission,fuel,price,description,inspection_score
https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-lahore-10910821,Suzuki Alto VXL AGS 2019,2019,"115,481 km",660 cc,Automatic,Petrol,"PKR 26.5 lacs
Financing starts at PKR 45,743/Month
Managed by PakWheels",Seat Covers Inspection report attached Number plates available 4th Owner Token Tax Paid Manufacture 2019 Registered 2019 Documents available 2 keys available,7.9
https://www.pakwheels.com/used-cars/suzuki-cultus-2013-for-sale-in-lahore-10863690,Suzuki Cultus EURO II 2013,2013,"74,046 km",1000 cc,Manual,Petrol,"PKR 14 lacs
Managed by PakWheels",- Speakers installed - New Electric Wiring installed - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2013 - Registered 2013 - 1 key available,3.8
https://www.pakwheels.com/used-cars/suzuki-wagon-r-2022-for-sale-in-lahore-10875573,Suzuki Wagon R VXL 2022,2022,"39,583 km",1000 cc,Manual,Petrol,"PKR 29 lacs
Financing starts at PKR 50,059/Month
Managed by PakWheels",- Documents will be provided at the time of deal - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2022 - Registered 2022 - 2 keys available,8.4
https://www.pakwheels.com/used-cars/suzuki-alto-lapin-2022-for-sale-in-multan-10879345,Suzuki Alto Lapin X 2022,2022,"43,452 km",660 cc,Automatic,Petrol,"PKR 33.5 lacs
Managed by PakWheels",- Documents available - PakWheels inspected car - Inspection report attached - Manufacture 2022 - Import 2025 - Unregistered - 1 key available,8.8
https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-multan-10876291,Suzuki Mehran VXR Euro II 2018,2018,"84,901 km",796 cc,Manual,Petrol,"PKR 14.5 lacs
Financing starts at PKR 25,029/Month
Managed by PakWheels",- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Registered 2018 - 2 keys available,5.7
https://www.pakwheels.com/used-cars/suzuki-cultus-2007-for-sale-in-lahore-10857549,Suzuki Cultus VXR 2007,2007,"13,294 km",1000 cc,Manual,Petrol,"PKR 8.5 lacs
Managed by PakWheels",Documents available PakWheels inspected car Inspection report attached Number plates not available 3rd Owner Token Tax Paid Manufacture 2007 Registered 2007 1 key available,3.8
https://www.pakwheels.com/used-cars/suzuki-cultus-2017-for-sale-in-faisalabad-10772846,Suzuki Cultus Limited Edition 2017,2017,"74,629 km",1000 cc,Manual,Petrol,"PKR 17.95 lacs
Financing starts at PKR 30,985/Month
Managed by PakWheels",Android Panel Floor Matts Seat Covers Rear Camera Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2017 Registered 2017 1 key available,5.6
https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-islamabad-10720174,Suzuki Mehran VXR 2010,2010,"315,494 km",800 cc,Manual,Petrol,"PKR 7.95 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 5th Owner Token Tax Paid Manufacture 2020 Registered 2020 1 key available,2.1
https://www.pakwheels.com/used-cars/suzuki-wagon-r-2020-for-sale-in-rawalpindi-10819923,Suzuki Wagon R VXL 2020,2020,"61,675 km",1000 cc,Manual,Petrol,"PKR 28 lacs
Financing starts at PKR 48,332/Month
Managed by PakWheels",Android Panel Seat Covers Floor Matts Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2020 Registered 2020 2 keys available,8.9
https://www.pakwheels.com/used-cars/suzuki-every-wagon-2011-for-sale-in-lahore-10876367,Suzuki Every Wagon PZ Turbo 2011,2011,"105,308 km",660 cc,Automatic,Petrol,"PKR 20 lacs
Managed by PakWheels",- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2011 - Import 2016 - Registered 2017 - 1 key available,6.8
https://www.pakwheels.com/used-cars/suzuki-wagon-r-2021-for-sale-in-multan-10738400,Suzuki Wagon R VXL 2021,2021,"60,515 km",1000 cc,Manual,Petrol,"PKR 28.2 lacs
Financing starts at PKR 48,678/Month
Managed by PakWheels",PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2021 Registered 2021 Documents available 2 keys available Android panel Back camera,7.9
https://www.pakwheels.com/used-cars/suzuki-wagon-r-2017-for-sale-in-karachi-10723280,Suzuki Wagon R Stingray T 2017,2017,"27,245 km",660 cc,Automatic,Petrol,"PKR 32.5 lacs
Managed by PakWheels",- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2017 - Registered 2018 - 1 key available,7
https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-karachi-10865930,Suzuki Alto Hybrid X 2023,2023,"10,513 km",660 cc,Automatic,Hybrid,PKR 44 lacs,Suzuki Alto Hybrid X Package (Top of the Line) for Sale. Model: 2023. Import: 2025 (Fresh Cleared and Unregistered). Package: Hybrid X. Color: Beige. Auction Grade: 5AA (100% Verifiable). Mileage: 10480km (100% Genuine). *Extra Ordinary High Auction Graded and Low Mileage Car. Like a Brand New Car. Just Buy and Drive* Features include: ~Push Start ~Climate Control AC ~Heated Seats ~Head-Up Display ~Original Infotainment System ~360 degree Camera ~Alloy Rims ~Hybrid Technology ~Parking Sensors ~Traction Control ~Lane Assist ~Eco-idle ~Anti-Collision Auto-Braking ~ABS+ASC ~Multimedia Steeing (Adjustable Height) ~LED Headlamps (Auto adjustable) ~Six Air Bags ~Isofix Child Seat Mounts ~25-35 km/L Excellent Fuel Average Original Car Pictures and Car Inspection Report are attached with the ad. ASKING PRICE: 44 Lakhs (Slightly Negotiable). FINAL PRICE: On CALL. Only Serious Buyers are requested to contact on the number provided in the ad.,9.8
https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-lahore-10763270,Suzuki Alto Hybrid X 2022,2022,"32,304 km",660 cc,Automatic,Hybrid,"PKR 38 lacs
Managed by PakWheels",PakWheels inspected car Inspection report attached Number plates not issue yet 1st Owner Token Tax Paid Manufacture 2022 Registered 2025 Documents available 2 keys available,9
https://www.pakwheels.com/used-cars/suzuki-hustler-2023-for-sale-in-karachi-10832617,Suzuki Hustler Hybrid G 2023,2023,"2,433 km",660 cc,Automatic,Hybrid,PKR 43 lacs,Suzuki Hustler Hybrid G Package for Sale. Model: 2023. Import: 2025 (Fresh Cleared & Unregistered). Package: Hybrid G. Color: Metallic Blue (Two-Tone). Auction Grade: 5AA (100% Verifiable). Mileage: 2433km (100% Genuine). *Extraordinary Low Mileage And High Auction Graded Car. Like A Brand New Car. Just Buy And Drive.* Features Include: ~Push Start ~Climate Control AC ~Heated Seats ~Adaptive Cruise Control ~Hybrid Technology ~Parking Sensors ~Eco-idle Assist ~Lane Assist ~Traction Control ~ABS+ASC ~Anti-Collision Auto Braking ~Halogen Head Lamps (Auto adjustable) ~Multimedia Steering Wheel (Adjustable Height) ~Six Air Bags ~ISOFIX Child seat mounts ~25-35 km/L Excellent Fuel Average. Original Car Pictures and Inspection Report are attached in the ad. ASKING PRICE: 43 Lakhs (Very Slightly Negotiable). FINAL PRICE: On Call. ONLY SERIOUS BUYERS ARE REQUESTED TO CONTACT ON THE NUMBER PROVIDED IN THE AD.,9.8
https://www.pakwheels.com/used-cars/suzuki-alto-2015-for-sale-in-multan-10885176,Suzuki Alto 2015,2015,"235,511 km",660 cc,Automatic,Petrol,"PKR 22.5 lacs
Managed by PakWheels",- Floor Matting - Leather Seats Covers - Japanese Wheel Cups - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2015 - Import 2016 - Registered 2017 - 1 key available,4.8
https://www.pakwheels.com/used-cars/suzuki-bolan-2013-for-sale-in-karachi-10853701,Suzuki Bolan VX Euro II 2013,2013,"68,166 km",800 cc,Manual,Petrol,"PKR 7.5 lacs
Managed by PakWheels",- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2013 - Registered 2013 - 1 key available,4.2
https://www.pakwheels.com/used-cars/suzuki-alto-2007-for-sale-in-islamabad-10868255,Suzuki Alto EII 2007,2007,"209,515 km",660 cc,Automatic,Petrol,"PKR 19.7 lacs
Managed by PakWheels",- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2007 - Registered 2013 - 1 key available,5.7
https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-karachi-10853937,Suzuki Alto VXR 2023,2023,"28,405 km",660 cc,Manual,Petrol,"PKR 25.75 lacs
Financing starts at PKR 44,449/Month
Managed by PakWheels",- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2023 - Registered 2023 - 1 key available,7
https://www.pakwheels.com/used-cars/suzuki-alto-2009-for-sale-in-rawalpindi-10858343,Suzuki Alto GII 2009,2009,"145,194 km",660 cc,Automatic,Petrol,"PKR 19 lacs
Managed by PakWheels",- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2009 - Registered 2010 - 2 keys available,6.1
https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10732110,Suzuki Mehran VX Euro II 2015,2015,"67,027 km",796 cc,Manual,Petrol,"PKR 13 lacs
Managed by PakWheels",- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2015 - Registered 2015 - 1 key available,5.7
https://www.pakwheels.com/used-cars/suzuki-alto-2007-for-sale-in-lahore-10708019,Suzuki Alto VX 2007,2007,"105,304 km",1000 cc,Automatic,Petrol,"PKR 11.5 lacs
Managed by PakWheels",PakWheels inspected car Inspection report attached Number plates available 4th Owner Token Tax Paid Manufacture 2007 Registered 2007 Documents available 2 keys available Engine changed (660 CC) Central Locking Power windows,3.9
https://www.pakwheels.com/used-cars/suzuki-alto-2020-for-sale-in-faisalabad-10910276,Suzuki Alto VXR 2020,2020,"142,602 km",660 cc,Manual,Petrol,"PKR 20.5 lacs
Financing starts at PKR 35,386/Month
Managed by PakWheels",- Multimedia Steering - Back Camera - Previous owner smart card have not checked by Pakwheels - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2020 - Registered 2020 - 1 key available,5
https://www.pakwheels.com/used-cars/suzuki-wagon-r-2022-for-sale-in-faisalabad-10876058,Suzuki Wagon R AGS 2022,2022,"47,912 km",1000 cc,Automatic,Petrol,"PKR 33.5 lacs
Financing starts at PKR 57,826/Month
Managed by PakWheels",-seat cover installed -floor mates installed - PakWheels inspected car - Inspection report attached - Number plates available - 1st Owner - Token Tax Paid - Manufacture 2022 - Registered 2022 -Documents not check by pakwheels.com - 2 keys available,9
https://www.pakwheels.com/used-cars/suzuki-cultus-2005-for-sale-in-islamabad-10910034,Suzuki Cultus VXR 2005,2005,"43,650 km",1000 cc,Manual,Petrol,"PKR 8.75 lacs
Managed by PakWheels",Front speakers Alloy rims Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates not available 5th Owner Token Tax Paid Manufacture 2005 Registered 2005 1 key available,2
https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-lahore-10731639,Suzuki Mehran VXR Euro II 2014,2014,"59,941 km",796 cc,Manual,Petrol,"PKR 13.5 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Lifetime Token Tax Paid Manufacture 2014 Registered 2014 1 key available,7.3
https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-lahore-10910821,Suzuki Alto VXL AGS 2019,2019,"115,481 km",660 cc,Automatic,Petrol,"PKR 26.5 lacs
Financing starts at PKR 45,743/Month
Managed by PakWheels",Seat Covers Inspection report attached Number plates available 4th Owner Token Tax Paid Manufacture 2019 Registered 2019 Documents available 2 keys available,7.9
https://www.pakwheels.com/used-cars/suzuki-cultus-2013-for-sale-in-lahore-10863690,Suzuki Cultus EURO II 2013,2013,"74,046 km",1000 cc,Manual,Petrol,"PKR 14 lacs
Managed by PakWheels",- Speakers installed - New Electric Wiring installed - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2013 - Registered 2013 - 1 key available,3.8
https://www.pakwheels.com/used-cars/suzuki-wagon-r-2022-for-sale-in-lahore-10875573,Suzuki Wagon R VXL 2022,2022,"39,583 km",1000 cc,Manual,Petrol,"PKR 29 lacs
Financing starts at PKR 50,059/Month
Managed by PakWheels",- Documents will be provided at the time of deal - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2022 - Registered 2022 - 2 keys available,8.4
https://www.pakwheels.com/used-cars/suzuki-cultus-2018-for-sale-in-lahore-10872466,Suzuki Cultus Auto Gear Shift 2018,2018,"147,941 km",1000 cc,Automatic,Petrol,"PKR 25 lacs
Financing starts at PKR 43,154/Month
Managed by PakWheels",Tracker Installed LCD Installed Back Camera Installed Body kit installed Documents not checked by PakWheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2018 Registered 2018 1 key available,6.4
https://www.pakwheels.com/used-cars/suzuki-alto-lapin-2022-for-sale-in-multan-10879345,Suzuki Alto Lapin X 2022,2022,"43,452 km",660 cc,Automatic,Petrol,"PKR 33.5 lacs
Managed by PakWheels",- Documents available - PakWheels inspected car - Inspection report attached - Manufacture 2022 - Import 2025 - Unregistered - 1 key available,8.8
https://www.pakwheels.com/used-cars/suzuki-swift-2013-for-sale-in-karachi-10714044,Suzuki Swift DX 1.3 2013,2013,"139,703 km",1300 cc,Manual,Petrol,"PKR 17 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Engine changed Number plates available 2nd Owner Token Tax Paid Manufacture 2013 Registered 2013 2 keys available,6.5
https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-multan-10876291,Suzuki Mehran VXR Euro II 2018,2018,"84,901 km",796 cc,Manual,Petrol,"PKR 14.5 lacs
Financing starts at PKR 25,029/Month
Managed by PakWheels",- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Registered 2018 - 2 keys available,5.7
https://www.pakwheels.com/used-cars/suzuki-wagon-r-2015-for-sale-in-karachi-10869328,Suzuki Wagon R VXL 2015,2015,"155,236 km",1000 cc,Manual,Petrol,"PKR 18.7 lacs
Managed by PakWheels",- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2015 - Registered 2015 - 2 keys available,5.8
https://www.pakwheels.com/used-cars/suzuki-cultus-2012-for-sale-in-karachi-10718129,Suzuki Cultus EURO II 2012,2012,"83,745 km",1000 cc,Manual,Petrol,"PKR 12.6 lacs
Managed by PakWheels",Documents check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax will be Paid Manufacture 2012 Registered 2013 1 key available,5.8
https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-rawalpindi-10909251,Suzuki Mehran VXR Euro II 2018,2018,"98,232 km",796 cc,Manual,Petrol,"PKR 16.5 lacs
Financing starts at PKR 28,482/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2018 Registered 2023 2 key available,8.4
